indicator,siteCode,DATIM,KHIS,NDW,concordance_KHIS_to_DATIM,concordance_KHIS_to_NDW
TX_CURR,14954,159.0,159.0,145.0,100.0,91.19496855345912
TX_CURR,14958,65.0,65.0,64.0,100.0,98.46153846153847
TX_CURR,14960,34.0,34.0,34.0,100.0,100.0
TX_CURR,14961,18.0,18.0,0.0,100.0,0.0
TX_CURR,14965,171.0,171.0,171.0,100.0,100.0
TX_CURR,14970,174.0,174.0,175.0,100.0,100.57471264367817
TX_CURR,14971,38.0,38.0,0.0,100.0,0.0
TX_CURR,14973,69.0,70.0,0.0,98.57142857142858,0.0
TX_CURR,14975,36.0,36.0,0.0,100.0,0.0
TX_CURR,14976,0.0,3.0,0.0,0.0,0.0
TX_CURR,14979,0.0,13.0,0.0,0.0,0.0
TX_CURR,14982,103.0,103.0,104.0,100.0,100.97087378640776
TX_CURR,14988,131.0,134.0,130.0,97.76119402985076,97.01492537313433
TX_CURR,14989,0.0,1.0,0.0,0.0,0.0
TX_CURR,14997,16.0,16.0,0.0,100.0,0.0
TX_CURR,15001,58.0,58.0,55.0,100.0,94.82758620689656
TX_CURR,15002,511.0,511.0,374.0,100.0,73.18982387475538
TX_CURR,15003,623.0,623.0,620.0,100.0,99.51845906902086
TX_CURR,15006,15.0,16.0,0.0,93.75,0.0
TX_CURR,15007,127.0,127.0,127.0,100.0,100.0
TX_CURR,15008,622.0,622.0,606.0,100.0,97.42765273311898
TX_CURR,15009,1560.0,1560.0,1558.0,100.0,99.87179487179488
TX_CURR,15011,810.0,0.0,782.0,0.0,0.0
TX_CURR,15012,20.0,20.0,0.0,100.0,0.0
TX_CURR,15013,294.0,294.0,289.0,100.0,98.29931972789116
TX_CURR,15014,21.0,0.0,0.0,0.0,0.0
TX_CURR,15019,15.0,15.0,0.0,100.0,0.0
TX_CURR,15022,0.0,2.0,0.0,0.0,0.0
TX_CURR,15026,149.0,149.0,149.0,100.0,100.0
TX_CURR,15029,27.0,0.0,26.0,0.0,0.0
TX_CURR,15030,172.0,172.0,27.0,100.0,15.69767441860465
TX_CURR,15031,0.0,5.0,0.0,0.0,0.0
TX_CURR,15035,183.0,183.0,183.0,100.0,100.0
TX_CURR,15039,111.0,111.0,111.0,100.0,100.0
TX_CURR,15042,0.0,4.0,0.0,0.0,0.0
TX_CURR,15044,0.0,5.0,0.0,0.0,0.0
TX_CURR,15045,12.0,12.0,0.0,100.0,0.0
TX_CURR,15048,11.0,11.0,0.0,100.0,0.0
TX_CURR,15049,2144.0,2144.0,2145.0,100.0,100.04664179104476
TX_CURR,15051,1580.0,1580.0,1574.0,100.0,99.62025316455696
TX_CURR,15054,0.0,1.0,0.0,0.0,0.0
TX_CURR,15055,0.0,1.0,0.0,0.0,0.0
TX_CURR,15056,64.0,64.0,0.0,100.0,0.0
TX_CURR,15057,353.0,353.0,466.0,100.0,132.0113314447592
TX_CURR,15059,343.0,343.0,967.0,100.0,281.92419825072886
TX_CURR,15061,0.0,9.0,0.0,0.0,0.0
TX_CURR,15062,122.0,122.0,123.0,100.0,100.81967213114753
TX_CURR,15064,18.0,18.0,0.0,100.0,0.0
TX_CURR,15065,0.0,15.0,0.0,0.0,0.0
TX_CURR,15068,562.0,562.0,567.0,100.0,100.88967971530249
TX_CURR,15073,77.0,77.0,76.0,100.0,98.7012987012987
TX_CURR,15074,920.0,920.0,913.0,100.0,99.23913043478261
TX_CURR,15076,4.0,0.0,0.0,0.0,0.0
TX_CURR,15077,1920.0,1920.0,1924.0,100.0,100.20833333333334
TX_CURR,15078,0.0,6.0,0.0,0.0,0.0
TX_CURR,15079,45.0,45.0,46.0,100.0,102.22222222222221
TX_CURR,15081,252.0,252.0,252.0,100.0,100.0
TX_CURR,15084,0.0,16.0,0.0,0.0,0.0
TX_CURR,15085,16.0,16.0,0.0,100.0,0.0
TX_CURR,15088,10.0,10.0,0.0,100.0,0.0
TX_CURR,15089,85.0,85.0,84.0,100.0,98.82352941176471
TX_CURR,15091,0.0,4.0,0.0,0.0,0.0
TX_CURR,15093,0.0,13.0,0.0,0.0,0.0
TX_CURR,15096,282.0,282.0,281.0,100.0,99.64539007092199
TX_CURR,15097,0.0,31.0,0.0,0.0,0.0
TX_CURR,15100,49.0,47.0,0.0,104.25531914893618,0.0
TX_CURR,15101,114.0,114.0,116.0,100.0,101.75438596491229
TX_CURR,15102,0.0,7.0,0.0,0.0,0.0
TX_CURR,15106,236.0,236.0,216.0,100.0,91.52542372881356
TX_CURR,15107,195.0,195.0,197.0,100.0,101.02564102564102
TX_CURR,15108,741.0,741.0,746.0,100.0,100.67476383265857
TX_CURR,15116,136.0,136.0,135.0,100.0,99.26470588235294
TX_CURR,15117,138.0,138.0,138.0,100.0,100.0
TX_CURR,15118,15.0,15.0,0.0,100.0,0.0
TX_CURR,15119,0.0,13.0,0.0,0.0,0.0
TX_CURR,15121,40.0,40.0,0.0,100.0,0.0
TX_CURR,15124,40.0,40.0,0.0,100.0,0.0
TX_CURR,15125,11.0,0.0,0.0,0.0,0.0
TX_CURR,15126,931.0,931.0,924.0,100.0,99.24812030075188
TX_CURR,15128,87.0,87.0,87.0,100.0,100.0
TX_CURR,15129,12.0,20.0,0.0,60.0,0.0
TX_CURR,15130,0.0,6.0,0.0,0.0,0.0
TX_CURR,15137,133.0,133.0,133.0,100.0,100.0
TX_CURR,15138,830.0,830.0,779.0,100.0,93.855421686747
TX_CURR,15139,29.0,29.0,0.0,100.0,0.0
TX_CURR,15144,15.0,0.0,0.0,0.0,0.0
TX_CURR,15145,0.0,39.0,0.0,0.0,0.0
TX_CURR,15147,52.0,52.0,52.0,100.0,100.0
TX_CURR,15149,9.0,9.0,0.0,100.0,0.0
TX_CURR,15150,327.0,327.0,328.0,100.0,100.3058103975535
TX_CURR,15151,48.0,48.0,0.0,100.0,0.0
TX_CURR,15152,122.0,122.0,124.0,100.0,101.63934426229508
TX_CURR,15156,916.0,916.0,920.0,100.0,100.43668122270742
TX_CURR,15159,0.0,10.0,0.0,0.0,0.0
TX_CURR,15161,30.0,30.0,30.0,100.0,100.0
TX_CURR,15164,10.0,10.0,0.0,100.0,0.0
TX_CURR,15165,24.0,24.0,0.0,100.0,0.0
TX_CURR,15167,198.0,198.0,196.0,100.0,98.98989898989899
TX_CURR,15168,45.0,45.0,45.0,100.0,100.0
TX_CURR,15170,177.0,177.0,178.0,100.0,100.56497175141243
TX_CURR,15174,476.0,476.0,474.0,100.0,99.57983193277312
TX_CURR,15177,67.0,0.0,64.0,0.0,0.0
TX_CURR,15178,218.0,218.0,220.0,100.0,100.91743119266054
TX_CURR,15180,57.0,57.0,57.0,100.0,100.0
TX_CURR,15181,472.0,472.0,472.0,100.0,100.0
TX_CURR,15182,47.0,47.0,48.0,100.0,102.12765957446808
TX_CURR,15185,78.0,78.0,78.0,100.0,100.0
TX_CURR,15187,0.0,9.0,0.0,0.0,0.0
TX_CURR,15188,329.0,329.0,331.0,100.0,100.6079027355623
TX_CURR,15190,36.0,36.0,0.0,100.0,0.0
TX_CURR,15192,47.0,47.0,0.0,100.0,0.0
TX_CURR,15193,13.0,13.0,0.0,100.0,0.0
TX_CURR,15195,370.0,370.0,374.0,100.0,101.08108108108107
TX_CURR,15197,28.0,28.0,0.0,100.0,0.0
TX_CURR,15198,19.0,0.0,0.0,0.0,0.0
TX_CURR,15200,606.0,606.0,602.0,100.0,99.33993399339934
TX_CURR,15201,48.0,50.0,0.0,96.0,0.0
TX_CURR,15203,98.0,98.0,99.0,100.0,101.0204081632653
TX_CURR,15204,14098.0,14098.0,13923.0,100.0,98.7586891757696
TX_CURR,15205,122.0,0.0,118.0,0.0,0.0
TX_CURR,15206,411.0,0.0,401.0,0.0,0.0
TX_CURR,15209,1792.0,0.0,1756.0,0.0,0.0
TX_CURR,15212,1911.0,1911.0,1915.0,100.0,100.20931449502879
TX_CURR,15219,171.0,166.0,171.0,103.01204819277108,103.01204819277108
TX_CURR,15222,0.0,29.0,0.0,0.0,0.0
TX_CURR,15226,31.0,34.0,0.0,91.17647058823529,0.0
TX_CURR,15227,22.0,27.0,0.0,81.48148148148148,0.0
TX_CURR,15229,2804.0,2804.0,2608.0,100.0,93.00998573466477
TX_CURR,15231,186.0,186.0,187.0,100.0,100.53763440860214
TX_CURR,15232,483.0,483.0,483.0,100.0,100.0
TX_CURR,15234,97.0,97.0,97.0,100.0,100.0
TX_CURR,15236,0.0,1.0,0.0,0.0,0.0
TX_CURR,15238,74.0,74.0,74.0,100.0,100.0
TX_CURR,15240,122.0,122.0,122.0,100.0,100.0
TX_CURR,15242,106.0,105.0,106.0,100.95238095238095,100.95238095238095
TX_CURR,15251,172.0,172.0,171.0,100.0,99.4186046511628
TX_CURR,15253,61.0,61.0,63.0,100.0,103.27868852459017
TX_CURR,15260,52.0,52.0,0.0,100.0,0.0
TX_CURR,15261,31.0,31.0,0.0,100.0,0.0
TX_CURR,15266,42.0,44.0,42.0,95.45454545454545,95.45454545454545
TX_CURR,15272,36.0,36.0,0.0,100.0,0.0
TX_CURR,15273,51.0,51.0,50.0,100.0,98.0392156862745
TX_CURR,15275,0.0,8.0,0.0,0.0,0.0
TX_CURR,15276,0.0,89.0,18.0,0.0,20.224719101123593
TX_CURR,15277,427.0,427.0,426.0,100.0,99.76580796252928
TX_CURR,15279,32.0,32.0,32.0,100.0,100.0
TX_CURR,15280,3244.0,3244.0,3215.0,100.0,99.10604192355117
TX_CURR,15281,256.0,256.0,260.0,100.0,101.5625
TX_CURR,15282,2317.0,2317.0,2315.0,100.0,99.91368148467846
TX_CURR,15284,0.0,5.0,0.0,0.0,0.0
TX_CURR,15285,27.0,27.0,0.0,100.0,0.0
TX_CURR,15287,65.0,65.0,65.0,100.0,100.0
TX_CURR,15288,7420.0,7420.0,7386.0,100.0,99.54177897574124
TX_CURR,15289,0.0,0.0,17.0,0.0,0.0
TX_CURR,15290,242.0,241.0,246.0,100.4149377593361,102.07468879668049
TX_CURR,15291,12.0,12.0,0.0,100.0,0.0
TX_CURR,15292,107.0,107.0,99.0,100.0,92.5233644859813
TX_CURR,15294,680.0,678.0,685.0,100.29498525073745,101.03244837758112
TX_CURR,15296,208.0,83.0,209.0,250.60240963855424,251.80722891566262
TX_CURR,15299,49.0,49.0,47.0,100.0,95.91836734693877
TX_CURR,15301,240.0,240.0,0.0,100.0,0.0
TX_CURR,15303,0.0,10.0,0.0,0.0,0.0
TX_CURR,15304,352.0,352.0,353.0,100.0,100.28409090909092
TX_CURR,15305,2084.0,2084.0,2083.0,100.0,99.95201535508637
TX_CURR,15310,99.0,99.0,98.0,100.0,98.98989898989899
TX_CURR,15311,2219.0,2220.0,2175.0,99.95495495495496,97.97297297297297
TX_CURR,15312,136.0,136.0,123.0,100.0,90.44117647058823
TX_CURR,15315,18.0,18.0,0.0,100.0,0.0
TX_CURR,15318,134.0,134.0,36.0,100.0,26.865671641791046
TX_CURR,15322,578.0,578.0,601.0,100.0,103.97923875432527
TX_CURR,15323,60.0,60.0,0.0,100.0,0.0
TX_CURR,15325,565.0,565.0,564.0,100.0,99.82300884955752
TX_CURR,15327,0.0,17.0,0.0,0.0,0.0
TX_CURR,15329,3.0,3.0,0.0,100.0,0.0
TX_CURR,15331,190.0,190.0,190.0,100.0,100.0
TX_CURR,15337,6.0,6.0,0.0,100.0,0.0
TX_CURR,15339,378.0,378.0,380.0,100.0,100.52910052910053
TX_CURR,15340,23.0,23.0,23.0,100.0,100.0
TX_CURR,15347,0.0,3.0,0.0,0.0,0.0
TX_CURR,15348,216.0,216.0,205.0,100.0,94.9074074074074
TX_CURR,15349,74.0,73.0,74.0,101.36986301369863,101.36986301369863
TX_CURR,15351,1468.0,1468.0,2072.0,100.0,141.14441416893732
TX_CURR,15356,60.0,61.0,60.0,98.36065573770492,98.36065573770492
TX_CURR,15358,2006.0,2006.0,2013.0,100.0,100.34895314057826
TX_CURR,15359,19.0,7.0,0.0,271.42857142857144,0.0
TX_CURR,15361,57.0,57.0,57.0,100.0,100.0
TX_CURR,15362,124.0,124.0,125.0,100.0,100.80645161290323
TX_CURR,15363,33.0,33.0,0.0,100.0,0.0
TX_CURR,15364,27.0,27.0,0.0,100.0,0.0
TX_CURR,15365,559.0,559.0,557.0,100.0,99.6422182468694
TX_CURR,15367,273.0,273.0,374.0,100.0,136.996336996337
TX_CURR,15368,0.0,25.0,0.0,0.0,0.0
TX_CURR,15370,58.0,58.0,58.0,100.0,100.0
TX_CURR,15372,122.0,122.0,121.0,100.0,99.18032786885246
TX_CURR,15373,54.0,54.0,54.0,100.0,100.0
TX_CURR,15377,24.0,24.0,24.0,100.0,100.0
TX_CURR,15380,0.0,48.0,0.0,0.0,0.0
TX_CURR,15381,11.0,11.0,0.0,100.0,0.0
TX_CURR,15385,0.0,2.0,0.0,0.0,0.0
TX_CURR,15386,28.0,28.0,0.0,100.0,0.0
TX_CURR,15388,139.0,139.0,139.0,100.0,100.0
TX_CURR,15389,168.0,168.0,169.0,100.0,100.59523809523809
TX_CURR,15390,51.0,51.0,0.0,100.0,0.0
TX_CURR,15398,876.0,876.0,882.0,100.0,100.68493150684932
TX_CURR,15402,0.0,2.0,0.0,0.0,0.0
TX_CURR,15404,355.0,355.0,361.0,100.0,101.69014084507042
TX_CURR,15406,169.0,169.0,169.0,100.0,100.0
TX_CURR,15408,17.0,17.0,0.0,100.0,0.0
TX_CURR,15411,55.0,55.0,50.0,100.0,90.9090909090909
TX_CURR,15413,23.0,16.0,0.0,143.75,0.0
TX_CURR,15414,235.0,233.0,104.0,100.85836909871244,44.63519313304721
TX_CURR,15417,118.0,118.0,119.0,100.0,100.84745762711864
TX_CURR,15420,103.0,103.0,103.0,100.0,100.0
TX_CURR,15421,126.0,126.0,127.0,100.0,100.79365079365078
TX_CURR,15423,556.0,555.0,455.0,100.18018018018017,81.98198198198197
TX_CURR,15428,7.0,8.0,0.0,87.5,0.0
TX_CURR,15431,39.0,39.0,0.0,100.0,0.0
TX_CURR,15434,93.0,93.0,94.0,100.0,101.0752688172043
TX_CURR,15440,1630.0,1630.0,1637.0,100.0,100.42944785276073
TX_CURR,15445,0.0,15.0,0.0,0.0,0.0
TX_CURR,15446,232.0,232.0,231.0,100.0,99.56896551724138
TX_CURR,15447,109.0,109.0,108.0,100.0,99.08256880733946
TX_CURR,15461,0.0,25.0,0.0,0.0,0.0
TX_CURR,15462,49.0,0.0,49.0,0.0,0.0
TX_CURR,15463,1239.0,0.0,1220.0,0.0,0.0
TX_CURR,15464,479.0,479.0,474.0,100.0,98.95615866388309
TX_CURR,15470,143.0,141.0,146.0,101.41843971631207,103.54609929078013
TX_CURR,15475,37.0,15.0,0.0,246.66666666666669,0.0
TX_CURR,15478,0.0,0.0,48.0,0.0,0.0
TX_CURR,15489,272.0,272.0,272.0,100.0,100.0
TX_CURR,15490,301.0,299.0,301.0,100.66889632107024,100.66889632107024
TX_CURR,15491,0.0,17.0,0.0,0.0,0.0
TX_CURR,15495,966.0,966.0,978.0,100.0,101.24223602484473
TX_CURR,15497,42.0,42.0,0.0,100.0,0.0
TX_CURR,15498,366.0,366.0,366.0,100.0,100.0
TX_CURR,15502,664.0,664.0,629.0,100.0,94.7289156626506
TX_CURR,15508,696.0,696.0,695.0,100.0,99.85632183908046
TX_CURR,15509,208.0,208.0,191.0,100.0,91.82692307692307
TX_CURR,15516,127.0,132.0,116.0,96.21212121212122,87.87878787878788
TX_CURR,15520,17.0,17.0,0.0,100.0,0.0
TX_CURR,15522,14.0,14.0,0.0,100.0,0.0
TX_CURR,15529,12.0,12.0,0.0,100.0,0.0
TX_CURR,15532,0.0,3.0,0.0,0.0,0.0
TX_CURR,15540,18.0,19.0,0.0,94.73684210526315,0.0
TX_CURR,15541,112.0,112.0,112.0,100.0,100.0
TX_CURR,15543,22.0,23.0,0.0,95.65217391304348,0.0
TX_CURR,15545,224.0,224.0,217.0,100.0,96.875
TX_CURR,15547,52.0,52.0,0.0,100.0,0.0
TX_CURR,15549,0.0,4.0,0.0,0.0,0.0
TX_CURR,15554,35.0,35.0,0.0,100.0,0.0
TX_CURR,15556,100.0,100.0,99.0,100.0,99.0
TX_CURR,15560,116.0,116.0,0.0,100.0,0.0
TX_CURR,15564,294.0,294.0,245.0,100.0,83.33333333333334
TX_CURR,15565,389.0,384.0,388.0,101.30208333333333,101.04166666666667
TX_CURR,15568,647.0,647.0,636.0,100.0,98.2998454404946
TX_CURR,15569,15.0,15.0,0.0,100.0,0.0
TX_CURR,15570,355.0,356.0,359.0,99.71910112359551,100.84269662921348
TX_CURR,15571,28.0,0.0,0.0,0.0,0.0
TX_CURR,15574,445.0,445.0,447.0,100.0,100.4494382022472
TX_CURR,15576,40.0,42.0,0.0,95.23809523809523,0.0
TX_CURR,15578,75.0,75.0,0.0,100.0,0.0
TX_CURR,15580,26.0,0.0,0.0,0.0,0.0
TX_CURR,15583,0.0,11.0,0.0,0.0,0.0
TX_CURR,15585,26.0,26.0,0.0,100.0,0.0
TX_CURR,15587,326.0,326.0,325.0,100.0,99.69325153374233
TX_CURR,15589,250.0,250.0,250.0,100.0,100.0
TX_CURR,15598,6.0,6.0,0.0,100.0,0.0
TX_CURR,15601,110.0,110.0,111.0,100.0,100.9090909090909
TX_CURR,15605,453.0,453.0,455.0,100.0,100.44150110375276
TX_CURR,15608,0.0,11.0,0.0,0.0,0.0
TX_CURR,15614,0.0,15.0,0.0,0.0,0.0
TX_CURR,15617,536.0,536.0,539.0,100.0,100.55970149253733
TX_CURR,15618,27.0,27.0,0.0,100.0,0.0
TX_CURR,15619,722.0,723.0,723.0,99.86168741355463,100.0
TX_CURR,15621,72.0,0.0,72.0,0.0,0.0
TX_CURR,15623,820.0,0.0,803.0,0.0,0.0
TX_CURR,15626,56.0,56.0,0.0,100.0,0.0
TX_CURR,15627,38.0,37.0,41.0,102.7027027027027,110.8108108108108
TX_CURR,15628,82.0,82.0,58.0,100.0,70.73170731707317
TX_CURR,15630,75.0,75.0,74.0,100.0,98.66666666666667
TX_CURR,15634,466.0,466.0,470.0,100.0,100.85836909871244
TX_CURR,15635,52.0,54.0,52.0,96.29629629629629,96.29629629629629
TX_CURR,15636,180.0,180.0,176.0,100.0,97.77777777777777
TX_CURR,15637,54.0,51.0,0.0,105.88235294117648,0.0
TX_CURR,15641,25.0,26.0,0.0,96.15384615384616,0.0
TX_CURR,15646,53.0,40.0,53.0,132.5,132.5
TX_CURR,15647,93.0,93.0,93.0,100.0,100.0
TX_CURR,15649,16.0,0.0,0.0,0.0,0.0
TX_CURR,15651,58.0,58.0,58.0,100.0,100.0
TX_CURR,15652,553.0,553.0,553.0,100.0,100.0
TX_CURR,15654,757.0,757.0,757.0,100.0,100.0
TX_CURR,15655,121.0,0.0,118.0,0.0,0.0
TX_CURR,15656,254.0,254.0,0.0,100.0,0.0
TX_CURR,15661,443.0,443.0,444.0,100.0,100.22573363431151
TX_CURR,15662,891.0,891.0,891.0,100.0,100.0
TX_CURR,15667,219.0,219.0,220.0,100.0,100.4566210045662
TX_CURR,15669,28.0,28.0,26.0,100.0,92.85714285714286
TX_CURR,15678,701.0,701.0,702.0,100.0,100.14265335235378
TX_CURR,15682,137.0,137.0,8.0,100.0,5.839416058394161
TX_CURR,15686,113.0,113.0,114.0,100.0,100.88495575221239
TX_CURR,15690,22.0,22.0,0.0,100.0,0.0
TX_CURR,15692,179.0,179.0,180.0,100.0,100.5586592178771
TX_CURR,15693,32.0,32.0,31.0,100.0,96.875
TX_CURR,15694,0.0,37.0,0.0,0.0,0.0
TX_CURR,15700,174.0,0.0,174.0,0.0,0.0
TX_CURR,15702,120.0,120.0,120.0,100.0,100.0
TX_CURR,15703,193.0,193.0,191.0,100.0,98.96373056994818
TX_CURR,15707,0.0,49.0,0.0,0.0,0.0
TX_CURR,15710,204.0,204.0,208.0,100.0,101.96078431372548
TX_CURR,15714,143.0,143.0,146.0,100.0,102.09790209790211
TX_CURR,15717,27.0,26.0,0.0,103.84615384615385,0.0
TX_CURR,15718,151.0,151.0,152.0,100.0,100.66225165562915
TX_CURR,15719,1847.0,1847.0,1854.0,100.0,100.37899296155928
TX_CURR,15725,229.0,229.0,228.0,100.0,99.56331877729258
TX_CURR,15732,306.0,306.0,307.0,100.0,100.32679738562092
TX_CURR,15734,88.0,88.0,83.0,100.0,94.31818181818183
TX_CURR,15735,68.0,68.0,66.0,100.0,97.05882352941177
TX_CURR,15738,108.0,108.0,108.0,100.0,100.0
TX_CURR,15739,1299.0,1299.0,1308.0,100.0,100.69284064665128
TX_CURR,15744,0.0,4.0,0.0,0.0,0.0
TX_CURR,15747,270.0,270.0,266.0,100.0,98.51851851851852
TX_CURR,15753,3452.0,0.0,3326.0,0.0,0.0
TX_CURR,15754,92.0,92.0,92.0,100.0,100.0
TX_CURR,15755,23.0,23.0,22.0,100.0,95.65217391304348
TX_CURR,15757,0.0,9.0,0.0,0.0,0.0
TX_CURR,15758,2709.0,0.0,2668.0,0.0,0.0
TX_CURR,15761,613.0,613.0,598.0,100.0,97.55301794453507
TX_CURR,15762,92.0,92.0,93.0,100.0,101.08695652173914
TX_CURR,15763,203.0,203.0,204.0,100.0,100.49261083743843
TX_CURR,15764,42.0,42.0,0.0,100.0,0.0
TX_CURR,15767,55.0,34.0,55.0,161.76470588235296,161.76470588235296
TX_CURR,15768,206.0,206.0,207.0,100.0,100.48543689320388
TX_CURR,15769,144.0,144.0,144.0,100.0,100.0
TX_CURR,15770,32.0,32.0,32.0,100.0,100.0
TX_CURR,15772,38.0,38.0,34.0,100.0,89.47368421052632
TX_CURR,15773,0.0,2.0,0.0,0.0,0.0
TX_CURR,15776,23.0,23.0,0.0,100.0,0.0
TX_CURR,15777,182.0,182.0,182.0,100.0,100.0
TX_CURR,15778,105.0,105.0,105.0,100.0,100.0
TX_CURR,15779,271.0,0.0,226.0,0.0,0.0
TX_CURR,15780,0.0,9.0,0.0,0.0,0.0
TX_CURR,15783,181.0,181.0,180.0,100.0,99.4475138121547
TX_CURR,15784,0.0,9.0,0.0,0.0,0.0
TX_CURR,15787,25.0,24.0,25.0,104.16666666666667,104.16666666666667
TX_CURR,15788,1337.0,0.0,1292.0,0.0,0.0
TX_CURR,15789,63.0,65.0,0.0,96.92307692307692,0.0
TX_CURR,15790,91.0,91.0,91.0,100.0,100.0
TX_CURR,15791,32.0,32.0,0.0,100.0,0.0
TX_CURR,15792,32.0,32.0,0.0,100.0,0.0
TX_CURR,15795,1461.0,1461.0,1353.0,100.0,92.60780287474333
TX_CURR,15797,237.0,237.0,220.0,100.0,92.82700421940928
TX_CURR,15798,1205.0,1205.0,1161.0,100.0,96.34854771784232
TX_CURR,15799,128.0,128.0,128.0,100.0,100.0
TX_CURR,15800,680.0,680.0,669.0,100.0,98.38235294117646
TX_CURR,15801,567.0,567.0,560.0,100.0,98.76543209876543
TX_CURR,15802,56.0,56.0,0.0,100.0,0.0
TX_CURR,15804,513.0,513.0,513.0,100.0,100.0
TX_CURR,15805,262.0,262.0,261.0,100.0,99.61832061068702
TX_CURR,15807,0.0,5.0,0.0,0.0,0.0
TX_CURR,15808,534.0,534.0,524.0,100.0,98.12734082397003
TX_CURR,15809,24.0,24.0,0.0,100.0,0.0
TX_CURR,15810,53.0,54.0,0.0,98.14814814814815,0.0
TX_CURR,15811,214.0,214.0,212.0,100.0,99.06542056074767
TX_CURR,15812,94.0,94.0,0.0,100.0,0.0
TX_CURR,15813,88.0,88.0,88.0,100.0,100.0
TX_CURR,15814,87.0,87.0,87.0,100.0,100.0
TX_CURR,15815,292.0,292.0,271.0,100.0,92.8082191780822
TX_CURR,15816,22.0,22.0,0.0,100.0,0.0
TX_CURR,15817,713.0,713.0,710.0,100.0,99.57924263674614
TX_CURR,15819,518.0,518.0,519.0,100.0,100.1930501930502
TX_CURR,15820,621.0,621.0,604.0,100.0,97.26247987117553
TX_CURR,15821,121.0,121.0,0.0,100.0,0.0
TX_CURR,15822,0.0,33.0,0.0,0.0,0.0
TX_CURR,15823,1691.0,1691.0,1671.0,100.0,98.81726788882318
TX_CURR,15824,871.0,871.0,862.0,100.0,98.96670493685419
TX_CURR,15825,507.0,507.0,454.0,100.0,89.54635108481263
TX_CURR,15826,94.0,94.0,94.0,100.0,100.0
TX_CURR,15827,664.0,664.0,649.0,100.0,97.7409638554217
TX_CURR,15828,3409.0,3409.0,3363.0,100.0,98.65063068348489
TX_CURR,15830,40.0,40.0,0.0,100.0,0.0
TX_CURR,15831,137.0,136.0,137.0,100.73529411764706,100.73529411764706
TX_CURR,15833,632.0,632.0,628.0,100.0,99.36708860759494
TX_CURR,15834,6594.0,6594.0,6511.0,100.0,98.74127995147104
TX_CURR,15835,149.0,149.0,149.0,100.0,100.0
TX_CURR,15836,1646.0,1646.0,1568.0,100.0,95.26123936816525
TX_CURR,15838,290.0,290.0,290.0,100.0,100.0
TX_CURR,15840,74.0,74.0,74.0,100.0,100.0
TX_CURR,15848,39.0,39.0,0.0,100.0,0.0
TX_CURR,15849,118.0,118.0,0.0,100.0,0.0
TX_CURR,15850,103.0,103.0,0.0,100.0,0.0
TX_CURR,15851,338.0,338.0,337.0,100.0,99.70414201183432
TX_CURR,15854,44.0,44.0,0.0,100.0,0.0
TX_CURR,15855,578.0,578.0,214.0,100.0,37.0242214532872
TX_CURR,15856,133.0,133.0,133.0,100.0,100.0
TX_CURR,15857,243.0,243.0,243.0,100.0,100.0
TX_CURR,15858,175.0,175.0,0.0,100.0,0.0
TX_CURR,15859,290.0,290.0,290.0,100.0,100.0
TX_CURR,15860,925.0,925.0,919.0,100.0,99.35135135135134
TX_CURR,15861,641.0,642.0,642.0,99.84423676012462,100.0
TX_CURR,15862,2656.0,2656.0,2657.0,100.0,100.03765060240963
TX_CURR,15864,173.0,173.0,0.0,100.0,0.0
TX_CURR,15865,39.0,39.0,0.0,100.0,0.0
TX_CURR,15866,503.0,503.0,483.0,100.0,96.02385685884693
TX_CURR,15867,101.0,100.0,101.0,101.0,101.0
TX_CURR,15868,23.0,23.0,0.0,100.0,0.0
TX_CURR,15869,120.0,119.0,119.0,100.84033613445378,100.0
TX_CURR,15870,439.0,439.0,436.0,100.0,99.31662870159454
TX_CURR,15871,201.0,201.0,201.0,100.0,100.0
TX_CURR,15872,69.0,69.0,0.0,100.0,0.0
TX_CURR,15873,132.0,132.0,134.0,100.0,101.51515151515152
TX_CURR,15874,491.0,491.0,491.0,100.0,100.0
TX_CURR,15875,142.0,142.0,142.0,100.0,100.0
TX_CURR,15876,662.0,662.0,646.0,100.0,97.58308157099698
TX_CURR,15878,35.0,35.0,0.0,100.0,0.0
TX_CURR,15879,152.0,152.0,88.0,100.0,57.89473684210527
TX_CURR,15880,115.0,115.0,115.0,100.0,100.0
TX_CURR,15881,179.0,179.0,179.0,100.0,100.0
TX_CURR,15882,63.0,63.0,64.0,100.0,101.58730158730158
TX_CURR,15883,183.0,183.0,183.0,100.0,100.0
TX_CURR,15885,273.0,273.0,271.0,100.0,99.26739926739927
TX_CURR,15887,21.0,21.0,0.0,100.0,0.0
TX_CURR,15889,255.0,255.0,255.0,100.0,100.0
TX_CURR,15890,79.0,79.0,81.0,100.0,102.53164556962024
TX_CURR,15891,177.0,177.0,180.0,100.0,101.69491525423729
TX_CURR,15892,342.0,343.0,346.0,99.70845481049562,100.87463556851313
TX_CURR,15894,691.0,722.0,642.0,95.70637119113573,88.9196675900277
TX_CURR,15896,117.0,117.0,117.0,100.0,100.0
TX_CURR,15897,94.0,94.0,0.0,100.0,0.0
TX_CURR,15899,835.0,835.0,810.0,100.0,97.0059880239521
TX_CURR,15900,392.0,392.0,388.0,100.0,98.9795918367347
TX_CURR,15901,120.0,120.0,0.0,100.0,0.0
TX_CURR,15903,160.0,160.0,0.0,100.0,0.0
